id,lat,lon,vehicle_type,completed_orders,shift_hours,current_load,rider_call_sign
3481,12.988501,77.581822,scooter,2072,1.8,2,DQ-352
3482,12.954314,77.612878,Bike,2535,4.4,2,
3483,12.953252,77.613235,bike,267,3.1,1,LK-771
3484,12.961889,77.580526,e-scooter,41,4.1,0,MV-183
3485,0.0,0.0,bicycle,24,10.0,1,YA-291
3486,12.984616,77.583362,two_wheeler,352,2.6,-1,UK-897
3487,12.965607,77.594396,4-wheeler,3678,10.9,2,QV-791
3488,12.988266,77.593871,e-scooter,1360,4.2,1,
3489,12.983837,77.612971,CAR,655,4.6,2,JD-718
3490,12.976105,77.591183,BIKE,2778,1.8,1,
3491,12.965346,77.61454,e-scooter,3029,4.0,3,FN-840
3492,12.964444,77.613036,Scooter,376,5.6,4,TZ-387
3493,12.981484,77.603106,Scooter,3325,8.3,1,FB-819
3494,12.989551,77.59413,scooter,3687,1.5,2,PR-905
3495,12.963801,77.609046,e-scooter,5,1.6,2,VR-881
3496,12.970293,77.582065,Car,2570,1.3,1,PQ-259
3497,12.987021,77.593984,Scooter,2,2.3,0,WT-804
3498,0.0,0.0,Bicycle,374,7.8,2,ZM-660
3499,12.97391,77.579803,CAR,383,2.5,3,KH-210
3500,12.963797,77.60168,cycle,42,1.7,0,BD-189
3501,12.977098,77.602382,bike,64,8.5,0,BK-662
3502,12.987911,77.611922,Car,3618,8.4,0,JN-915
3503,12.957025,77.601259,e-scooter,10,7.6,0,JU-679
3504,12.974703,77.606111,Car,2,7.8,0,PW-152
3505,12.978789,77.591153,Bicycle,9,1.7,2,
3506,12.978038,77.598026,BIKE,284,3.6,3,NC-973
3507,12.973543,77.611687,BIKE,34,3.3,1,JV-887
3508,12.974508,77.59693,e-scooter,3,3.9,0,XM-929
3509,12.969156,77.603344,Bicycle,243,8.4,0,AA-941
3510,12.976355,77.597588,Bicycle,479,4.8,1,VV-196
3511,12.973127,77.605192,Bike,2,8.1,0,ZU-272
3512,12.956605,77.600332,Bicycle,8,2.5,2,KD-674
3513,12.95453,77.598623,Scooter,2517,4.7,0,WH-647
3514,12.978203,77.599507,cycle,47,10.5,2,VD-408
3515,12.978018,77.580308,Bike,44,9.2,0,
3516,12.989209,77.604226,BIKE,2190,3.2,0,QR-574
3517,12.965909,77.584115,CAR,134,8.7,0,KJ-891
3518,12.963578,77.576319,two_wheeler,8,2.7,3,KB-288
3519,12.976367,77.597961,Bicycle,3566,2.9,2,
3520,12.981065,77.599435,two_wheeler,5,3.3,3,FB-743
3521,12.967068,77.595357,e-scooter,278,5.9,4,VC-907
3522,12.991417,77.578747,car,417,3.2,2,SC-601
3523,12.991233,77.594357,Scooter,23,3.3,0,GH-504
3524,12.965803,77.574888,scooter,106,10.3,2,JC-822
3525,12.978071,77.586185,CAR,619,7.7,-1,
3526,12.976118,77.601421,Scooter,2848,8.3,1,BW-850
3527,12.987264,77.595545,Scooter,437,5.1,1,RP-946
3528,12.957478,77.584026,Scooter,6,1.7,0,SF-398
3529,12.96521,77.580245,Car,321,4.7,0,YJ-864
3530,12.960001,77.576545,cycle,46,9.4,0,GQ-744
3531,12.958461,77.583667,,239,10.9,2,BM-942
3532,12.960612,77.597467,Scooter,432,8.0,3,SS-106
3533,12.96017,77.591968,e-scooter,343,4.9,3,AR-656
3534,12.965303,77.61046,Bicycle,236,1.9,3,LY-365
3535,12.955467,77.575003,Car,348,10.2,2,VD-503
3536,12.964279,77.589903,Bike,9,3.6,2,CA-992
3537,12.983387,77.585951,e-scooter,3741,10.6,2,ZW-911
3538,12.980102,77.600214,4-wheeler,955,9.1,3,SD-273
3539,12.967983,77.58712,Scooter,33,5.6,1,DD-718
3540,12.982803,77.594034,bike,4,9.5,1,NT-385
3541,12.988522,77.604377,bicycle,4,2.8,1,
3542,12.972732,77.58145,Car,42,9.8,2,HA-789
3543,12.972305,77.579917,Bike,369,7.8,0,EZ-690
3544,12.976363,77.582534,bicycle,170,1.0,0,KH-821
3545,12.959786,77.595831,two_wheeler,25,6.3,0,MM-762
3546,12.986842,77.605238,bicycle,106,4.1,1,NA-324
3547,12.959249,77.594493,e-scooter,11,3.3,1,CB-915
3548,12.97719,77.593451,,2021,10.1,0,ZD-638
3549,12.980661,77.598074,4-wheeler,75,4.7,1,XM-447
3550,12.95172,77.590036,scooter,183,1.3,1,BR-911
3551,12.990549,77.597574,scooter,19,8.9,4,BL-706
3552,12.959776,77.584671,Car,2,7.5,2,ZF-167
3553,12.97135,77.596316,Bike,5,5.5,0,SK-189
3554,12.990772,77.583749,Bicycle,3340,6.5,2,KF-758
3555,12.985439,77.613095,Scooter,50,5.7,3,PA-772
3556,12.970117,77.614338,cycle,27,8.9,2,KQ-581
3557,0.0,0.0,Bicycle,43,10.1,0,PD-763
3558,12.966072,77.588821,e-scooter,32,18.4,4,DY-182
3559,12.971366,77.589938,BIKE,44,3.3,0,
3560,12.965418,77.594525,car,26,3.1,2,DH-815
3561,12.980261,77.591659,cycle,346,5.5,0,VS-886
3562,12.957664,77.587809,BIKE,120,4.9,3,YD-308
3563,12.970706,77.577416,bike,32,4.2,1,MX-531
3564,12.980922,77.592115,CAR,214,0.2,4,QA-292
3565,12.968297,77.591307,Scooter,140,0.3,2,ZR-755
3566,12.960318,77.590825,two_wheeler,636,2.2,0,YQ-994
3567,12.971071,77.611453,Car,26,6.7,0,GY-315
3568,12.990973,77.5876,two_wheeler,3310,2.7,1,FF-115
3569,12.978531,77.610368,CAR,19,2.5,3,ZJ-478
3570,12.964343,77.59039,Bike,46,4.5,3,VJ-592
3571,12.985271,77.602614,CAR,287,0.7,2,NR-346
3572,12.99048,77.575086,Scooter,262,5.3,3,VC-675
3573,12.990218,77.601406,e-scooter,219,0.0,4,BU-324
3574,12.976173,77.607371,bike,279,7.0,0,RM-238
3575,12.979961,77.577893,e-scooter,1882,7.0,3,RZ-249
3576,12.974837,77.59951,BIKE,44,3.0,1,CL-862
3577,12.963216,77.587925,bike,48,4.7,0,VC-847
3578,12.980342,77.594386,scooter,1686,5.1,0,PR-901
3579,12.988312,77.599202,cycle,3807,4.1,1,
3580,12.981969,77.602424,Scooter,2681,0.1,3,RN-953
3581,12.977675,77.61199,scooter,27,3.3,3,MS-463
3582,12.986484,77.599284,Car,29,6.5,4,XZ-170
3583,12.963165,77.611988,Car,131,3.9,3,ZA-861
3584,12.956076,77.575178,Car,14,3.8,1,BY-330
3585,12.9911,77.57991,e-scooter,2081,9.1,0,JJ-256
3586,12.956683,77.604046,CAR,3168,5.3,1,UK-532
3587,12.968174,77.602065,cycle,43,6.2,0,WW-243
3588,12.982692,77.610938,bicycle,206,2.9,0,FG-439
3589,12.986784,77.579621,,2501,7.2,0,VL-864
3590,12.966747,77.596712,bicycle,1093,2.9,1,JV-793
3591,12.959969,77.575505,Scooter,28,9.6,2,BA-170
3592,12.954891,77.61445,cycle,33,7.7,3,JG-215
3593,12.97099,77.596043,bike,3796,1.2,0,HF-161
3594,12.987719,77.61132,4-wheeler,44,5.0,2,FL-540
3595,12.955123,77.601746,car,276,5.2,1,ZZ-570
3596,12.956395,77.606199,Car,300,3.5,0,
3597,12.958349,77.611835,4-wheeler,3332,3.6,1,LY-179
3598,12.960154,77.599318,scooter,452,10.8,1,GS-685
3599,12.978563,77.585229,scooter,70,1.1,3,
3600,12.960561,77.581894,scooter,1206,5.1,0,WN-411
3601,12.973524,77.58413,bike,2981,4.7,3,CP-805
3602,12.979738,77.598182,bicycle,454,4.4,1,GQ-450
3603,12.983463,77.59599,scooter,3283,6.0,0,KC-689
3604,12.980851,77.607896,bike,539,9.4,0,KL-583
3605,12.963065,77.591389,car,384,4.8,0,ZT-270
3606,12.960824,77.591593,car,18,10.9,1,DK-486
3607,12.990585,77.57848,Car,224,9.3,1,UR-326
3608,12.971301,77.605637,Bike,39,1.0,3,CQ-477
3609,12.990288,77.59592,bicycle,49,10.6,4,GB-104
3610,12.983884,77.60726,CAR,196,11.0,0,GW-466
3611,12.9675,77.583212,Car,484,1.8,3,KK-488
3612,0.0,0.0,e-scooter,28,10.0,3,PF-997
3613,12.976468,77.576873,Bike,218,0.1,0,YX-717
3614,12.977152,77.603578,bicycle,3750,0.3,2,ED-196
3615,12.990965,77.591445,bike,62,1.0,0,MC-931
3616,12.966245,77.585051,bicycle,829,4.9,1,BM-326
3617,12.958311,77.60129,BIKE,163,2.3,2,JG-522
3618,12.964777,77.606796,bicycle,45,6.3,0,
3619,12.969751,77.597585,scooter,276,6.5,0,NV-696
3620,12.973435,77.580741,Scooter,2,3.7,4,CT-358
3621,12.977899,77.579353,cycle,1031,1.6,0,MP-135
3622,12.971608,77.611115,cycle,6,9.8,3,KG-828
3623,12.958903,77.581657,Bicycle,3391,0.9,3,ED-215
3624,12.973528,77.584325,Scooter,41,0.7,1,DK-422
3625,12.988777,77.593422,e-scooter,2454,5.3,2,SS-329
3626,12.986372,77.589769,car,520,4.2,0,DT-561
3627,12.975419,77.587846,,2535,8.1,1,XX-525
3628,12.987319,77.574755,two_wheeler,34,0.4,2,
3629,12.974246,77.607079,Bike,43,2.9,0,CH-626
3630,12.984578,77.595615,Scooter,44,1.5,2,
3631,12.960325,77.60191,Car,207,2.1,1,JB-188
3632,12.96649,77.582793,cycle,1293,8.5,0,ZY-320
3633,12.981745,77.611686,Bicycle,367,7.3,1,QN-471
3634,12.98198,77.586418,Bike,24,4.8,0,ES-341
3635,12.967232,77.582189,scooter,2064,7.0,4,MS-597
3636,0.0,0.0,car,572,6.7,3,JG-137
3637,12.984729,77.598034,e-scooter,2714,9.0,1,UG-201
3638,12.973726,77.597326,Bicycle,21,5.6,1,SK-409
3639,12.959183,77.575955,Scooter,601,2.2,0,PA-162
3640,12.982288,77.603863,Bicycle,368,8.4,3,
3641,12.953432,77.588506,BIKE,1540,3.2,2,MM-751
3642,12.9626,77.597433,two_wheeler,380,1.1,4,SH-439
3643,12.958534,77.580603,Scooter,47,8.4,3,HV-688
3644,12.975676,77.605295,Scooter,9,2.5,2,HY-854
3645,12.974901,77.599475,CAR,18,3.5,3,BB-723
3646,12.952121,77.57608,cycle,172,3.0,1,PC-346
3647,12.959082,77.608597,car,1828,4.6,5,PD-443
3648,12.986766,77.590853,Scooter,28,3.4,1,
3649,12.956589,77.613296,e-scooter,5,3.5,1,WL-715
3650,12.969548,77.610661,CAR,2302,9.0,0,DA-829
3651,12.975676,77.580169,two_wheeler,32,5.2,0,KE-725
3652,12.990764,77.589457,bicycle,1939,10.4,2,ND-701
3653,0.0,0.0,Bike,372,7.8,0,AF-694
3654,12.970709,77.583639,,405,0.5,0,RY-198
3655,12.956512,77.597581,scooter,11,0.2,2,TW-694
3656,12.984469,77.582996,Car,10,9.0,1,YH-775
3657,12.973445,77.582188,car,733,2.2,2,UB-896
3658,12.961741,77.589727,Bicycle,355,10.5,0,KA-334
3659,0.0,0.0,Scooter,3,6.0,2,ZT-845
3660,12.981051,77.604472,Scooter,22,7.5,1,CS-686
3661,12.984565,77.57648,,2937,5.7,1,AT-461
3662,12.979114,77.588967,cycle,1267,2.4,1,EY-866
3663,12.988116,77.596099,4-wheeler,1833,6.2,0,WJ-176
3664,12.97981,77.580109,bicycle,2400,8.8,4,SB-511
3665,12.980505,77.588048,4-wheeler,25,10.3,0,EK-488
3666,12.960291,77.592595,bicycle,2203,6.4,0,YN-592
3667,12.990996,77.593102,cycle,2,1.0,0,KR-652
3668,12.982456,77.587472,cycle,10,0.1,0,SL-482
3669,12.984731,77.609969,4-wheeler,83,4.0,0,VR-594
3670,12.960649,77.592642,4-wheeler,189,10.5,1,YC-441
3671,12.976762,77.575905,scooter,167,1.9,0,RY-331
3672,12.962897,77.581446,4-wheeler,377,10.0,-1,QY-707
3673,0.0,0.0,e-scooter,482,9.8,0,
3674,12.984949,77.576359,CAR,3665,4.9,0,PL-785
3675,12.97256,77.57746,scooter,46,8.7,1,CK-920
3676,12.973114,77.575766,cycle,1491,7.4,0,EL-684
3677,12.952112,77.605644,car,0,6.7,0,GQ-397
3678,12.958913,77.603933,cycle,1005,7.8,3,
3679,12.991112,77.601845,two_wheeler,150,6.4,2,BS-265
3680,12.95402,77.580869,bike,1214,2.6,0,SH-343
3681,12.967763,77.586925,cycle,131,9.7,0,LE-900
3682,12.965817,77.581522,two_wheeler,2938,1.4,3,UE-219
3683,12.98835,77.583281,scooter,2,5.8,0,TR-927
3684,12.985262,77.601329,cycle,229,9.1,5,GA-808
3685,12.964206,77.594263,Scooter,32,4.0,1,TG-755
3686,12.965553,77.590752,4-wheeler,311,10.0,0,JU-398
3687,12.966081,77.583281,bike,3276,5.7,0,AP-635
3688,12.961012,77.579506,Car,1839,2.9,1,GC-894
3689,12.981394,77.577818,cycle,5,4.1,0,HH-389
3690,12.95165,77.581164,bike,992,1.5,-1,CP-454
3691,12.982016,77.60303,Car,3519,10.4,5,KE-166
3692,12.979914,77.599663,bicycle,146,8.5,1,EM-518
3693,12.975199,77.603402,CAR,1101,0.3,2,KX-613
3694,12.989835,77.596298,car,2,1.6,1,
3695,12.960898,77.591958,bike,28,7.9,4,
3696,0.0,0.0,bicycle,79,8.3,2,PT-667
3697,12.958756,77.576794,CAR,31,4.4,2,QW-203
3698,12.984128,77.592372,Bicycle,402,5.5,0,BW-757
3699,12.969435,77.595793,CAR,207,4.1,3,YW-954
3700,12.962668,77.612016,e-scooter,286,2.1,0,JH-362
3701,12.987281,77.5996,Scooter,492,6.5,0,CX-164
3702,12.968296,77.578376,two_wheeler,865,3.2,1,
3703,12.972262,77.587203,two_wheeler,199,5.1,0,RT-958
3704,12.954217,77.614537,4-wheeler,3955,6.4,3,YC-616
3705,12.978271,77.611849,bike,598,10.1,0,AK-256
3706,12.96828,77.594394,car,7,6.1,1,LW-122
3707,12.966224,77.605214,e-scooter,3,5.5,1,SC-908
3708,12.956356,77.611548,BIKE,150,6.6,2,GH-749
3709,12.988528,77.595828,scooter,610,4.0,1,VC-796
3710,12.952063,77.607635,Bicycle,331,6.2,3,RT-108
3711,12.972365,77.580173,,48,6.4,0,LJ-264
3712,12.954138,77.589493,Scooter,2099,7.1,1,HF-378
3713,12.990768,77.583475,Scooter,1318,6.8,2,UG-811
3714,12.966634,77.589427,Car,135,0.4,1,NP-535
3715,12.955782,77.595233,Bicycle,11,3.7,0,VQ-496
3716,12.985704,77.581441,two_wheeler,2,5.8,2,CC-971
3717,12.956698,77.591973,Bike,27,6.3,3,ES-504
3718,12.955428,77.586089,4-wheeler,1341,3.6,1,KD-646
3719,12.965101,77.606722,Bike,286,4.2,3,JX-783
3720,12.975312,77.577872,cycle,307,3.0,2,JB-832
3721,12.966061,77.592288,car,2405,9.4,1,LS-717
3722,12.959559,77.586624,Scooter,1,6.0,4,KF-176
3723,12.976803,77.588359,Scooter,2854,4.6,2,WL-977
3724,12.965295,77.592617,bicycle,2643,9.8,4,TD-854
3725,0.0,0.0,cycle,2539,0.9,4,KF-738
3726,12.952899,77.598441,cycle,1482,3.1,2,HZ-732
3727,12.981133,77.584354,4-wheeler,196,9.8,3,ST-238
3728,12.978461,77.586466,e-scooter,42,9.6,0,
3729,12.952012,77.590966,car,489,5.6,0,MJ-380
3730,12.982713,77.591307,scooter,1270,5.7,2,MR-821
3731,12.989191,77.603792,,1177,3.8,0,NG-722
3732,12.987348,77.580048,scooter,3,3.5,1,FD-875
3733,12.955614,77.589431,bike,188,7.6,0,MZ-249
3734,12.9608,77.585005,bicycle,232,10.1,5,
3735,12.957898,77.583455,scooter,484,8.5,1,
3736,12.973305,77.577314,,49,5.6,2,VP-957
3737,12.987837,77.601306,cycle,1043,7.1,0,GX-332
3738,12.965696,77.613259,Bicycle,152,4.0,3,RJ-272
3739,12.953015,77.601874,two_wheeler,305,4.6,4,
3740,12.987951,77.594704,BIKE,20,10.5,0,GF-830
3741,12.970457,77.575523,Bike,37,9.4,0,UM-191
3742,12.981595,77.595356,Bicycle,472,8.1,0,AF-663
3743,12.976115,77.576277,Bicycle,1990,6.7,5,RN-191
3744,12.977969,77.608504,Bike,0,5.3,1,DA-754
3745,12.986289,77.606616,scooter,23,9.1,1,LR-519
3746,12.9599,77.610732,e-scooter,73,10.6,1,NQ-520
3747,12.972857,77.603283,scooter,4,2.1,0,RJ-938
3748,12.971028,77.575817,two_wheeler,1338,1.0,1,YE-843
3749,12.977341,77.595383,scooter,35,0.8,0,WF-244
3750,12.952093,77.585066,Scooter,181,5.9,1,YE-901
3751,12.957375,77.602533,e-scooter,919,3.4,2,VG-270
3752,12.991476,77.611704,Scooter,3,4.6,4,
3753,12.953092,77.593389,CAR,29,10.9,1,UM-799
3754,12.953754,77.58744,bike,18,7.6,0,BB-620
3755,12.981998,77.5987,,1166,7.9,0,DT-477
3756,12.984726,77.599864,,22,8.1,3,EN-941
3757,12.98754,77.60497,e-scooter,50,6.4,1,ZL-673
3758,12.953562,77.580364,e-scooter,28,2.9,3,AD-466
3759,12.955152,77.608842,4-wheeler,1936,4.0,1,CR-295
3760,12.957174,77.603137,e-scooter,421,1.6,2,UW-218
3761,12.990344,77.600135,cycle,1671,8.5,0,RU-961
3762,12.97777,77.582332,CAR,25,6.2,0,XV-535
3763,12.965529,77.586706,bicycle,50,8.5,2,NP-749
3764,12.960226,77.60831,two_wheeler,1753,5.0,1,HY-478
3765,12.976486,77.604247,Bicycle,25,0.1,0,GA-389
3766,12.987353,77.585725,Scooter,334,8.0,1,SC-348
3767,12.958769,77.576537,bicycle,810,10.9,1,
3768,12.982974,77.589558,e-scooter,292,6.2,3,RM-517
3769,12.973588,77.586267,,424,4.5,5,ZB-948
3770,12.959662,77.613062,cycle,8,7.4,0,YG-213
3771,12.956841,77.592565,Car,361,19.3,0,FU-349
3772,12.968655,77.580587,e-scooter,898,0.9,1,
3773,12.970206,77.609556,BIKE,14,9.7,3,KP-656
3774,12.983485,77.582486,bike,77,6.0,0,YA-322
3775,12.981778,77.605398,two_wheeler,14,4.8,0,YR-605
3776,12.962259,77.574977,Bike,684,9.4,0,WH-708
3777,12.991057,77.609437,Scooter,33,8.6,3,NZ-566
3778,12.966314,77.580364,Bicycle,15,3.0,1,LW-879
3779,12.954522,77.57565,scooter,2000,1.8,0,NY-629
3780,12.96726,77.594791,Scooter,36,0.1,0,XW-258
3781,12.952647,77.608527,Bike,3237,5.0,1,DH-368
3782,12.984772,77.583244,scooter,16,6.7,1,XZ-520
3783,12.970558,77.590771,Car,486,6.6,0,VV-545
3784,12.957615,77.604032,BIKE,993,5.9,1,ZG-262
3785,12.955476,77.594978,two_wheeler,31,7.0,0,AK-757
3786,12.97429,77.58253,two_wheeler,3538,5.2,1,BY-936
3787,12.985205,77.583889,BIKE,263,7.3,3,ZQ-326
3788,12.97972,77.593505,Bicycle,31,3.4,5,EF-783
3789,12.962916,77.612526,CAR,471,2.2,3,RS-964
3790,12.965334,77.588247,scooter,1313,10.1,3,PW-226
3791,12.988684,77.591533,e-scooter,102,0.6,0,DS-705
3792,12.954759,77.591034,bike,246,2.3,2,CB-157
3793,12.962356,77.604804,CAR,367,5.0,1,
3794,0.0,0.0,Bicycle,2,1.8,5,VR-476
3795,12.964612,77.59272,two_wheeler,3416,4.6,4,WT-945
3796,12.990628,77.592021,Bicycle,3783,6.4,1,EQ-447
3797,12.987013,77.576244,cycle,4,1.7,4,HK-398
3798,12.99097,77.595566,BIKE,38,4.0,0,XZ-293
3799,12.991171,77.602838,Scooter,30,9.6,1,FD-653
3800,12.960311,77.59095,car,381,10.3,0,ZP-292
3801,12.958447,77.595021,Car,15,8.1,2,NA-798
3802,12.987767,77.592451,scooter,1237,7.0,2,
3803,12.988121,77.612669,BIKE,335,0.7,2,
3804,12.991223,77.605159,cycle,478,2.0,0,WC-643
3805,12.958861,77.578723,bicycle,34,0.3,2,QU-705
3806,12.982104,77.590907,Bike,274,2.6,2,YY-125
3807,12.980726,77.591932,Scooter,415,5.3,1,ZZ-939
3808,12.974146,77.591407,bike,358,10.7,2,PL-314
3809,12.969824,77.606965,two_wheeler,964,8.0,2,GJ-861
3810,12.987109,77.594804,scooter,2327,8.8,4,UV-646
3811,12.981433,77.577112,CAR,384,10.4,0,LY-635
3812,12.972131,77.597038,bike,490,4.9,1,
3813,12.969719,77.610615,4-wheeler,330,8.5,1,ZA-473
3814,12.974517,77.577629,bicycle,1425,5.5,0,YX-179
3815,12.960155,77.585059,BIKE,275,6.5,0,EX-521
3816,12.970377,77.580027,Bicycle,273,9.1,0,MU-416
3817,12.967605,77.598853,CAR,178,6.8,2,VE-853
3818,12.967192,77.612222,Scooter,255,3.4,0,NG-948
3819,12.985805,77.611554,Bicycle,89,10.7,0,XY-435
3820,12.97337,77.585071,Bike,393,5.1,0,
3821,12.974311,77.598122,Bike,2722,9.3,2,WX-648
3822,12.972776,77.603204,Bicycle,3619,3.3,0,YH-594
3823,12.982731,77.601036,car,1858,3.7,5,
3824,12.969398,77.578301,two_wheeler,208,3.7,0,
3825,12.976562,77.581382,bicycle,451,1.1,4,KW-937
3826,12.970912,77.598036,Bicycle,465,9.1,0,WE-985
3827,12.967541,77.606103,e-scooter,32,8.6,5,KJ-613
3828,12.972573,77.583108,,1957,8.4,1,
3829,12.965749,77.597748,car,30,14.8,5,
3830,12.956045,77.608658,cycle,11,7.1,0,
3831,12.967872,77.612384,Car,3415,1.3,0,
3832,12.967884,77.588859,car,2870,5.2,0,
3833,12.986579,77.57738,CAR,945,6.3,1,TF-554
3834,12.975136,77.607424,Bicycle,6,5.0,0,YQ-874
3835,12.988369,77.614538,two_wheeler,2392,10.0,2,
3836,12.968004,77.610174,Scooter,278,9.1,1,YE-808
3837,12.966649,77.582242,Car,3085,6.6,1,WK-345
3838,12.955567,77.57788,CAR,471,6.2,2,
3839,12.974272,77.605848,Bicycle,34,1.0,3,DM-294
3840,12.965579,77.592752,e-scooter,40,9.5,2,TP-488
3841,12.979074,77.590045,4-wheeler,1414,1.9,1,RR-287
3842,12.975869,77.576313,Car,305,8.3,0,PX-537
3843,12.982535,77.58892,two_wheeler,2802,10.9,0,CR-975
3844,12.958677,77.608539,Car,49,7.1,1,FS-974
3845,12.968147,77.581055,scooter,693,8.1,1,LW-261
3846,12.963823,77.586539,,19,7.4,0,FV-786
3847,12.982959,77.602471,bicycle,6,2.6,0,DR-368
3848,12.981739,77.606643,Car,353,0.0,1,PJ-236
3849,12.987556,77.585854,4-wheeler,11,2.2,1,KU-120
3850,12.952212,77.577548,CAR,294,8.3,0,CY-299
3851,12.980243,77.593184,,7,4.1,3,FW-153
3852,12.986795,77.599054,car,330,5.2,1,EC-821
3853,12.961708,77.596339,CAR,43,6.0,0,KZ-360
3854,12.968486,77.601052,e-scooter,420,7.2,0,RX-295
3855,12.952664,77.577705,bike,379,5.1,2,YV-938
3856,12.986202,77.604778,Bike,45,1.4,3,GJ-595
3857,12.971456,77.588593,e-scooter,18,6.9,3,DU-792
3858,12.982202,77.610732,CAR,5,6.7,0,
3859,12.991092,77.58878,scooter,2427,8.0,0,CA-116
3860,12.98069,77.590304,scooter,14,3.1,1,CC-695
3861,12.959035,77.582712,e-scooter,46,4.1,0,UW-911
3862,12.959311,77.589025,bike,2637,0.9,0,DC-213
3863,12.970883,77.601474,e-scooter,2245,6.0,2,CH-735
3864,12.957006,77.593687,two_wheeler,13,5.7,5,LJ-434
3865,12.959255,77.602708,bicycle,579,4.9,0,PT-764
3866,12.952177,77.608248,,1534,0.8,4,NR-841
3867,12.986172,77.580809,bike,3655,3.6,1,HX-489
3868,12.955112,77.586641,CAR,2361,7.0,1,
3869,12.95864,77.577387,CAR,1500,8.3,1,EJ-496
3870,12.982432,77.611035,BIKE,2256,9.3,0,ZD-954
3871,12.963603,77.581049,BIKE,25,5.5,0,JA-471
3872,12.979493,77.613097,e-scooter,3069,2.1,2,ST-515
3873,12.978966,77.608067,two_wheeler,1870,4.9,4,
3874,12.988739,77.607448,Scooter,38,6.4,0,UC-254
3875,12.954463,77.611757,cycle,39,5.0,2,XZ-273
3876,12.982226,77.577295,car,913,0.9,5,XZ-726
3877,12.967685,77.579382,car,75,9.7,0,FK-836
3878,12.977885,77.587874,e-scooter,417,8.6,1,
3879,12.975398,77.585051,two_wheeler,22,1.7,0,ZH-715
3880,12.966774,77.590138,4-wheeler,2955,4.3,1,GP-225
3881,12.956902,77.588506,scooter,2520,7.6,0,XA-617
3882,0.0,0.0,CAR,655,9.4,1,QX-431
3883,12.976554,77.591303,Bicycle,33,1.0,4,
3884,12.987465,77.608918,e-scooter,26,0.2,1,ML-273
3885,12.954668,77.609944,4-wheeler,49,1.3,0,FJ-582
3886,12.962588,77.607515,,1227,3.8,0,UL-140
3887,12.962565,77.575818,cycle,21,6.3,1,TL-968
3888,12.986532,77.581988,BIKE,199,8.4,1,FM-627
3889,12.981654,77.581667,Bicycle,14,0.1,1,HZ-911
3890,12.979339,77.578039,4-wheeler,373,10.3,1,WW-236
3891,12.978887,77.581983,bike,2566,4.8,3,GT-963
3892,12.978534,77.600151,Car,42,1.9,1,FE-329
3893,12.981503,77.598746,e-scooter,197,7.8,1,WQ-210
3894,12.986583,77.594822,bicycle,429,2.0,1,TN-818
3895,12.955851,77.580532,scooter,487,0.8,0,FC-644
3896,12.97992,77.604254,,1906,7.7,3,FX-981
3897,12.987301,77.598521,cycle,2319,1.4,4,KK-133
3898,12.953073,77.610587,4-wheeler,401,8.5,1,RQ-724
3899,12.966411,77.601327,e-scooter,40,4.8,5,TX-506
3900,12.987179,77.606513,cycle,192,10.7,1,BT-704
3901,12.971333,77.602589,CAR,12,5.9,2,HL-484
3902,12.977926,77.596133,Scooter,3479,4.2,0,LH-335
3903,12.985672,77.604307,bicycle,2238,7.8,1,DE-593
3904,12.967988,77.606993,Car,41,3.6,0,GY-489
3905,12.96963,77.589239,BIKE,50,7.4,1,QG-524
3906,12.952543,77.600388,e-scooter,242,5.9,0,FV-584
3907,12.986832,77.603232,bike,235,0.6,0,JR-428
3908,12.974759,77.59008,Scooter,3302,1.4,2,YG-509
3909,12.985918,77.585028,CAR,1308,2.0,0,MQ-697
3910,12.965554,77.607944,bicycle,11,10.1,3,
3911,12.960019,77.589156,Bike,455,7.2,3,GX-726
3912,12.962072,77.587627,Bike,1072,6.3,1,LV-718
3913,12.982651,77.605379,Bike,1212,4.5,2,TL-173
3914,12.98827,77.594766,Bicycle,1028,8.1,2,XG-215
3915,12.96075,77.613129,car,1319,8.1,2,CH-729
3916,12.98719,77.604651,Bicycle,1652,1.6,0,CX-475
3917,12.961546,77.594111,4-wheeler,2,8.2,0,SV-385
3918,12.973341,77.594988,BIKE,6,8.3,1,TB-144
3919,12.971522,77.612647,car,105,6.7,0,MG-846
3920,12.955666,77.575866,cycle,8,9.3,1,WE-239
3921,12.98018,77.577305,Bicycle,5,0.5,0,PW-888
3922,12.975242,77.574655,BIKE,39,7.6,2,SQ-212
3923,12.9807,77.613813,car,497,0.4,3,CZ-948
3924,12.970731,77.583641,bicycle,47,2.4,2,AM-210
3925,12.965081,77.58465,two_wheeler,1670,11.0,1,AS-579
3926,12.979589,77.61,cycle,3335,0.6,2,GM-285
3927,12.973564,77.592942,bike,453,6.3,1,WF-797
3928,12.983821,77.585398,Bike,196,10.9,1,HR-149
3929,12.956499,77.596321,BIKE,43,9.6,0,ZL-790
3930,12.971332,77.594102,Bike,2480,10.8,1,RQ-282
3931,12.955659,77.605482,Bike,193,0.1,2,GF-751
3932,12.963953,77.591329,Bike,250,3.7,4,AQ-851
3933,12.976384,77.584882,4-wheeler,27,4.9,0,NF-350
3934,12.959811,77.578641,Bike,416,6.0,5,PS-490
3935,12.953928,77.57969,car,215,1.7,0,SP-183
3936,12.986987,77.598847,BIKE,33,7.1,0,TF-496
3937,12.963045,77.575241,Bicycle,24,0.2,0,NN-415
